historical_success_rate,historical_failure_count,consecutive_failures,total_orders,customer_age_days,previous_recovery_success,root_cause,payment_method,attempt_number,amount_bucket,hour_of_day,day_of_week,action_type,delay_hours,recovered
0.769,6,2,4,273,0,bank_unavailable,netbanking,1,low,2,2,RETRY_LATER,1,1
0.769,6,2,4,273,0,bank_unavailable,netbanking,1,low,2,2,RETRY_LATER,6,1
0.769,6,2,4,273,0,bank_unavailable,netbanking,1,low,2,2,RETRY_LATER,24,1
0.769,6,2,4,273,0,bank_unavailable,netbanking,1,low,2,2,ALTERNATIVE_PAYMENT,0,0
0.769,6,2,4,273,0,bank_unavailable,netbanking,1,low,2,2,CUSTOMER_MESSAGE,0,1
0.769,6,1,4,273,0,insufficient_funds,upi,2,medium,3,6,RETRY_LATER,1,0
0.769,6,1,4,273,0,insufficient_funds,upi,2,medium,3,6,RETRY_LATER,6,1
0.769,6,1,4,273,0,insufficient_funds,upi,2,medium,3,6,RETRY_LATER,24,1
0.769,6,1,4,273,0,insufficient_funds,upi,2,medium,3,6,ALTERNATIVE_PAYMENT,0,0
0.769,6,1,4,273,0,insufficient_funds,upi,2,medium,3,6,CUSTOMER_MESSAGE,0,0
0.769,6,2,4,273,0,temporary_failure,netbanking,1,low,20,3,RETRY_LATER,1,1
0.769,6,2,4,273,0,temporary_failure,netbanking,1,low,20,3,RETRY_LATER,6,1
0.769,6,2,4,273,0,temporary_failure,netbanking,1,low,20,3,RETRY_LATER,24,0
0.769,6,2,4,273,0,temporary_failure,netbanking,1,low,20,3,ALTERNATIVE_PAYMENT,0,0
0.769,6,2,4,273,0,temporary_failure,netbanking,1,low,20,3,CUSTOMER_MESSAGE,0,1
0.807,2,2,17,325,1,insufficient_funds,card,1,low,4,6,RETRY_LATER,1,1
0.807,2,2,17,325,1,insufficient_funds,card,1,low,4,6,RETRY_LATER,6,0
0.807,2,2,17,325,1,insufficient_funds,card,1,low,4,6,RETRY_LATER,24,0
0.807,2,2,17,325,1,insufficient_funds,card,1,low,4,6,ALTERNATIVE_PAYMENT,0,0
0.807,2,2,17,325,1,insufficient_funds,card,1,low,4,6,CUSTOMER_MESSAGE,0,1
0.807,2,2,17,325,1,processor_timeout,card,2,medium,15,3,RETRY_LATER,1,0
0.807,2,2,17,325,1,processor_timeout,card,2,medium,15,3,RETRY_LATER,6,0
0.807,2,2,17,325,1,processor_timeout,card,2,medium,15,3,RETRY_LATER,24,1
0.807,2,2,17,325,1,processor_timeout,card,2,medium,15,3,ALTERNATIVE_PAYMENT,0,0
0.807,2,2,17,325,1,processor_timeout,card,2,medium,15,3,CUSTOMER_MESSAGE,0,0
0.807,2,3,17,325,1,unknown,upi,2,low,10,0,RETRY_LATER,1,0
0.807,2,3,17,325,1,unknown,upi,2,low,10,0,RETRY_LATER,6,1
0.807,2,3,17,325,1,unknown,upi,2,low,10,0,RETRY_LATER,24,1
0.807,2,3,17,325,1,unknown,upi,2,low,10,0,ALTERNATIVE_PAYMENT,0,1
0.807,2,3,17,325,1,unknown,upi,2,low,10,0,CUSTOMER_MESSAGE,0,0
0.807,2,1,17,325,1,card_expired,upi,1,medium,12,6,RETRY_LATER,1,1
0.807,2,1,17,325,1,card_expired,upi,1,medium,12,6,RETRY_LATER,6,0
0.807,2,1,17,325,1,card_expired,upi,1,medium,12,6,RETRY_LATER,24,0
0.807,2,1,17,325,1,card_expired,upi,1,medium,12,6,ALTERNATIVE_PAYMENT,0,1
0.807,2,1,17,325,1,card_expired,upi,1,medium,12,6,CUSTOMER_MESSAGE,0,1
0.807,2,2,17,325,1,insufficient_funds,wallet,1,high,22,0,RETRY_LATER,1,1
0.807,2,2,17,325,1,insufficient_funds,wallet,1,high,22,0,RETRY_LATER,6,0
0.807,2,2,17,325,1,insufficient_funds,wallet,1,high,22,0,RETRY_LATER,24,1
0.807,2,2,17,325,1,insufficient_funds,wallet,1,high,22,0,ALTERNATIVE_PAYMENT,0,0
0.807,2,2,17,325,1,insufficient_funds,wallet,1,high,22,0,CUSTOMER_MESSAGE,0,1
0.855,0,2,1,59,0,bank_unavailable,card,1,high,23,0,RETRY_LATER,1,0
0.855,0,2,1,59,0,bank_unavailable,card,1,high,23,0,RETRY_LATER,6,1
0.855,0,2,1,59,0,bank_unavailable,card,1,high,23,0,RETRY_LATER,24,1
0.855,0,2,1,59,0,bank_unavailable,card,1,high,23,0,ALTERNATIVE_PAYMENT,0,1
0.855,0,2,1,59,0,bank_unavailable,card,1,high,23,0,CUSTOMER_MESSAGE,0,1
0.855,0,2,1,59,0,temporary_failure,card,1,medium,15,3,RETRY_LATER,1,1
0.855,0,2,1,59,0,temporary_failure,card,1,medium,15,3,RETRY_LATER,6,1
0.855,0,2,1,59,0,temporary_failure,card,1,medium,15,3,RETRY_LATER,24,1
0.855,0,2,1,59,0,temporary_failure,card,1,medium,15,3,ALTERNATIVE_PAYMENT,0,1
0.855,0,2,1,59,0,temporary_failure,card,1,medium,15,3,CUSTOMER_MESSAGE,0,1
0.855,0,2,1,59,0,bank_unavailable,wallet,3,low,4,6,RETRY_LATER,1,0
0.855,0,2,1,59,0,bank_unavailable,wallet,3,low,4,6,RETRY_LATER,6,0
0.855,0,2,1,59,0,bank_unavailable,wallet,3,low,4,6,RETRY_LATER,24,1
0.855,0,2,1,59,0,bank_unavailable,wallet,3,low,4,6,ALTERNATIVE_PAYMENT,0,1
0.855,0,2,1,59,0,bank_unavailable,wallet,3,low,4,6,CUSTOMER_MESSAGE,0,1
0.855,0,4,1,59,0,card_expired,wallet,1,high,5,4,RETRY_LATER,1,0
0.855,0,4,1,59,0,card_expired,wallet,1,high,5,4,RETRY_LATER,6,0
0.855,0,4,1,59,0,card_expired,wallet,1,high,5,4,RETRY_LATER,24,0
0.855,0,4,1,59,0,card_expired,wallet,1,high,5,4,ALTERNATIVE_PAYMENT,0,0
0.855,0,4,1,59,0,card_expired,wallet,1,high,5,4,CUSTOMER_MESSAGE,0,1
0.855,0,3,1,59,0,bank_unavailable,netbanking,2,medium,4,4,RETRY_LATER,1,0
0.855,0,3,1,59,0,bank_unavailable,netbanking,2,medium,4,4,RETRY_LATER,6,1
0.855,0,3,1,59,0,bank_unavailable,netbanking,2,medium,4,4,RETRY_LATER,24,0
0.855,0,3,1,59,0,bank_unavailable,netbanking,2,medium,4,4,ALTERNATIVE_PAYMENT,0,1
0.855,0,3,1,59,0,bank_unavailable,netbanking,2,medium,4,4,CUSTOMER_MESSAGE,0,0
0.817,1,1,2,1,0,invalid_payment_method,card,2,medium,8,5,RETRY_LATER,1,0
0.817,1,1,2,1,0,invalid_payment_method,card,2,medium,8,5,RETRY_LATER,6,0
0.817,1,1,2,1,0,invalid_payment_method,card,2,medium,8,5,RETRY_LATER,24,0
0.817,1,1,2,1,0,invalid_payment_method,card,2,medium,8,5,ALTERNATIVE_PAYMENT,0,1
0.817,1,1,2,1,0,invalid_payment_method,card,2,medium,8,5,CUSTOMER_MESSAGE,0,0
0.817,1,2,2,1,0,bank_unavailable,upi,2,high,15,2,RETRY_LATER,1,1
0.817,1,2,2,1,0,bank_unavailable,upi,2,high,15,2,RETRY_LATER,6,1
0.817,1,2,2,1,0,bank_unavailable,upi,2,high,15,2,RETRY_LATER,24,0
0.817,1,2,2,1,0,bank_unavailable,upi,2,high,15,2,ALTERNATIVE_PAYMENT,0,1
0.817,1,2,2,1,0,bank_unavailable,upi,2,high,15,2,CUSTOMER_MESSAGE,0,0
0.817,1,3,2,1,0,processor_timeout,wallet,2,high,20,3,RETRY_LATER,1,1
0.817,1,3,2,1,0,processor_timeout,wallet,2,high,20,3,RETRY_LATER,6,1
0.817,1,3,2,1,0,processor_timeout,wallet,2,high,20,3,RETRY_LATER,24,1
0.817,1,3,2,1,0,processor_timeout,wallet,2,high,20,3,ALTERNATIVE_PAYMENT,0,1
0.817,1,3,2,1,0,processor_timeout,wallet,2,high,20,3,CUSTOMER_MESSAGE,0,0
0.817,1,1,2,1,0,repeated_failure,wallet,1,medium,1,0,RETRY_LATER,1,0
0.817,1,1,2,1,0,repeated_failure,wallet,1,medium,1,0,RETRY_LATER,6,1
0.817,1,1,2,1,0,repeated_failure,wallet,1,medium,1,0,RETRY_LATER,24,0
0.817,1,1,2,1,0,repeated_failure,wallet,1,medium,1,0,ALTERNATIVE_PAYMENT,0,0
0.817,1,1,2,1,0,repeated_failure,wallet,1,medium,1,0,CUSTOMER_MESSAGE,0,0
0.817,1,1,2,1,0,insufficient_funds,netbanking,1,high,16,6,RETRY_LATER,1,1
0.817,1,1,2,1,0,insufficient_funds,netbanking,1,high,16,6,RETRY_LATER,6,0
0.817,1,1,2,1,0,insufficient_funds,netbanking,1,high,16,6,RETRY_LATER,24,0
0.817,1,1,2,1,0,insufficient_funds,netbanking,1,high,16,6,ALTERNATIVE_PAYMENT,0,0
0.817,1,1,2,1,0,insufficient_funds,netbanking,1,high,16,6,CUSTOMER_MESSAGE,0,1
0.359,27,2,10,149,1,invalid_payment_method,upi,2,low,9,6,RETRY_LATER,1,0
0.359,27,2,10,149,1,invalid_payment_method,upi,2,low,9,6,RETRY_LATER,6,0
0.359,27,2,10,149,1,invalid_payment_method,upi,2,low,9,6,RETRY_LATER,24,0
0.359,27,2,10,149,1,invalid_payment_method,upi,2,low,9,6,ALTERNATIVE_PAYMENT,0,0
0.359,27,2,10,149,1,invalid_payment_method,upi,2,low,9,6,CUSTOMER_MESSAGE,0,0
0.359,27,2,10,149,1,insufficient_funds,upi,1,high,19,1,RETRY_LATER,1,0
0.359,27,2,10,149,1,insufficient_funds,upi,1,high,19,1,RETRY_LATER,6,0
0.359,27,2,10,149,1,insufficient_funds,upi,1,high,19,1,RETRY_LATER,24,0
0.359,27,2,10,149,1,insufficient_funds,upi,1,high,19,1,ALTERNATIVE_PAYMENT,0,1
0.359,27,2,10,149,1,insufficient_funds,upi,1,high,19,1,CUSTOMER_MESSAGE,0,0
0.359,27,1,10,149,1,insufficient_funds,upi,1,low,3,5,RETRY_LATER,1,0
0.359,27,1,10,149,1,insufficient_funds,upi,1,low,3,5,RETRY_LATER,6,0
0.359,27,1,10,149,1,insufficient_funds,upi,1,low,3,5,RETRY_LATER,24,0
0.359,27,1,10,149,1,insufficient_funds,upi,1,low,3,5,ALTERNATIVE_PAYMENT,0,1
0.359,27,1,10,149,1,insufficient_funds,upi,1,low,3,5,CUSTOMER_MESSAGE,0,0
0.359,27,2,10,149,1,processor_timeout,upi,1,medium,10,3,RETRY_LATER,1,0
0.359,27,2,10,149,1,processor_timeout,upi,1,medium,10,3,RETRY_LATER,6,1
0.359,27,2,10,149,1,processor_timeout,upi,1,medium,10,3,RETRY_LATER,24,1
0.359,27,2,10,149,1,processor_timeout,upi,1,medium,10,3,ALTERNATIVE_PAYMENT,0,1
0.359,27,2,10,149,1,processor_timeout,upi,1,medium,10,3,CUSTOMER_MESSAGE,0,0
0.359,27,1,10,149,1,card_expired,upi,3,high,14,0,RETRY_LATER,1,0
0.359,27,1,10,149,1,card_expired,upi,3,high,14,0,RETRY_LATER,6,0
0.359,27,1,10,149,1,card_expired,upi,3,high,14,0,RETRY_LATER,24,0
0.359,27,1,10,149,1,card_expired,upi,3,high,14,0,ALTERNATIVE_PAYMENT,0,0
0.359,27,1,10,149,1,card_expired,upi,3,high,14,0,CUSTOMER_MESSAGE,0,1
0.907,5,1,14,336,1,invalid_payment_method,netbanking,1,medium,17,6,RETRY_LATER,1,0
0.907,5,1,14,336,1,invalid_payment_method,netbanking,1,medium,17,6,RETRY_LATER,6,0
0.907,5,1,14,336,1,invalid_payment_method,netbanking,1,medium,17,6,RETRY_LATER,24,0
0.907,5,1,14,336,1,invalid_payment_method,netbanking,1,medium,17,6,ALTERNATIVE_PAYMENT,0,1
0.907,5,1,14,336,1,invalid_payment_method,netbanking,1,medium,17,6,CUSTOMER_MESSAGE,0,1
0.907,5,2,14,336,1,unknown,netbanking,2,medium,8,4,RETRY_LATER,1,0
0.907,5,2,14,336,1,unknown,netbanking,2,medium,8,4,RETRY_LATER,6,1
0.907,5,2,14,336,1,unknown,netbanking,2,medium,8,4,RETRY_LATER,24,0
0.907,5,2,14,336,1,unknown,netbanking,2,medium,8,4,ALTERNATIVE_PAYMENT,0,1
0.907,5,2,14,336,1,unknown,netbanking,2,medium,8,4,CUSTOMER_MESSAGE,0,0
0.907,5,2,14,336,1,processor_timeout,netbanking,3,low,16,4,RETRY_LATER,1,1
0.907,5,2,14,336,1,processor_timeout,netbanking,3,low,16,4,RETRY_LATER,6,1
0.907,5,2,14,336,1,processor_timeout,netbanking,3,low,16,4,RETRY_LATER,24,1
0.907,5,2,14,336,1,processor_timeout,netbanking,3,low,16,4,ALTERNATIVE_PAYMENT,0,1
0.907,5,2,14,336,1,processor_timeout,netbanking,3,low,16,4,CUSTOMER_MESSAGE,0,0
0.907,5,1,14,336,1,insufficient_funds,card,2,high,15,6,RETRY_LATER,1,0
0.907,5,1,14,336,1,insufficient_funds,card,2,high,15,6,RETRY_LATER,6,1
0.907,5,1,14,336,1,insufficient_funds,card,2,high,15,6,RETRY_LATER,24,1
0.907,5,1,14,336,1,insufficient_funds,card,2,high,15,6,ALTERNATIVE_PAYMENT,0,0
0.907,5,1,14,336,1,insufficient_funds,card,2,high,15,6,CUSTOMER_MESSAGE,0,0
0.907,5,2,14,336,1,invalid_payment_method,wallet,2,medium,10,0,RETRY_LATER,1,0
0.907,5,2,14,336,1,invalid_payment_method,wallet,2,medium,10,0,RETRY_LATER,6,0
0.907,5,2,14,336,1,invalid_payment_method,wallet,2,medium,10,0,RETRY_LATER,24,0
0.907,5,2,14,336,1,invalid_payment_method,wallet,2,medium,10,0,ALTERNATIVE_PAYMENT,0,1
0.907,5,2,14,336,1,invalid_payment_method,wallet,2,medium,10,0,CUSTOMER_MESSAGE,0,1
0.872,3,2,12,622,0,card_expired,upi,2,low,16,2,RETRY_LATER,1,1
0.872,3,2,12,622,0,card_expired,upi,2,low,16,2,RETRY_LATER,6,0
0.872,3,2,12,622,0,card_expired,upi,2,low,16,2,RETRY_LATER,24,0
0.872,3,2,12,622,0,card_expired,upi,2,low,16,2,ALTERNATIVE_PAYMENT,0,0
0.872,3,2,12,622,0,card_expired,upi,2,low,16,2,CUSTOMER_MESSAGE,0,1
0.872,3,1,12,622,0,processor_timeout,netbanking,1,medium,14,4,RETRY_LATER,1,1
0.872,3,1,12,622,0,processor_timeout,netbanking,1,medium,14,4,RETRY_LATER,6,1
0.872,3,1,12,622,0,processor_timeout,netbanking,1,medium,14,4,RETRY_LATER,24,0
0.872,3,1,12,622,0,processor_timeout,netbanking,1,medium,14,4,ALTERNATIVE_PAYMENT,0,1
0.872,3,1,12,622,0,processor_timeout,netbanking,1,medium,14,4,CUSTOMER_MESSAGE,0,1
0.872,3,3,12,622,0,card_expired,upi,3,low,13,1,RETRY_LATER,1,0
0.872,3,3,12,622,0,card_expired,upi,3,low,13,1,RETRY_LATER,6,0
0.872,3,3,12,622,0,card_expired,upi,3,low,13,1,RETRY_LATER,24,0
0.872,3,3,12,622,0,card_expired,upi,3,low,13,1,ALTERNATIVE_PAYMENT,0,0
0.872,3,3,12,622,0,card_expired,upi,3,low,13,1,CUSTOMER_MESSAGE,0,0
0.872,3,1,12,622,0,card_expired,wallet,2,low,8,2,RETRY_LATER,1,0
0.872,3,1,12,622,0,card_expired,wallet,2,low,8,2,RETRY_LATER,6,0
0.872,3,1,12,622,0,card_expired,wallet,2,low,8,2,RETRY_LATER,24,0
0.872,3,1,12,622,0,card_expired,wallet,2,low,8,2,ALTERNATIVE_PAYMENT,0,0
0.872,3,1,12,622,0,card_expired,wallet,2,low,8,2,CUSTOMER_MESSAGE,0,1
0.872,3,1,12,622,0,card_expired,netbanking,2,medium,16,6,RETRY_LATER,1,1
0.872,3,1,12,622,0,card_expired,netbanking,2,medium,16,6,RETRY_LATER,6,0
0.872,3,1,12,622,0,card_expired,netbanking,2,medium,16,6,RETRY_LATER,24,0
0.872,3,1,12,622,0,card_expired,netbanking,2,medium,16,6,ALTERNATIVE_PAYMENT,0,1
0.872,3,1,12,622,0,card_expired,netbanking,2,medium,16,6,CUSTOMER_MESSAGE,0,0
0.793,2,2,12,92,0,repeated_failure,card,2,low,13,4,RETRY_LATER,1,0
0.793,2,2,12,92,0,repeated_failure,card,2,low,13,4,RETRY_LATER,6,0
0.793,2,2,12,92,0,repeated_failure,card,2,low,13,4,RETRY_LATER,24,0
0.793,2,2,12,92,0,repeated_failure,card,2,low,13,4,ALTERNATIVE_PAYMENT,0,0
0.793,2,2,12,92,0,repeated_failure,card,2,low,13,4,CUSTOMER_MESSAGE,0,0
0.793,2,2,12,92,0,processor_timeout,netbanking,2,high,1,5,RETRY_LATER,1,1
0.793,2,2,12,92,0,processor_timeout,netbanking,2,high,1,5,RETRY_LATER,6,1
0.793,2,2,12,92,0,processor_timeout,netbanking,2,high,1,5,RETRY_LATER,24,1
0.793,2,2,12,92,0,processor_timeout,netbanking,2,high,1,5,ALTERNATIVE_PAYMENT,0,1
0.793,2,2,12,92,0,processor_timeout,netbanking,2,high,1,5,CUSTOMER_MESSAGE,0,0
0.793,2,1,12,92,0,card_expired,wallet,1,high,23,4,RETRY_LATER,1,0
0.793,2,1,12,92,0,card_expired,wallet,1,high,23,4,RETRY_LATER,6,0
0.793,2,1,12,92,0,card_expired,wallet,1,high,23,4,RETRY_LATER,24,0
0.793,2,1,12,92,0,card_expired,wallet,1,high,23,4,ALTERNATIVE_PAYMENT,0,0
0.793,2,1,12,92,0,card_expired,wallet,1,high,23,4,CUSTOMER_MESSAGE,0,0
0.793,2,2,12,92,0,card_expired,card,1,medium,14,1,RETRY_LATER,1,0
0.793,2,2,12,92,0,card_expired,card,1,medium,14,1,RETRY_LATER,6,0
0.793,2,2,12,92,0,card_expired,card,1,medium,14,1,RETRY_LATER,24,0
0.793,2,2,12,92,0,card_expired,card,1,medium,14,1,ALTERNATIVE_PAYMENT,0,1
0.793,2,2,12,92,0,card_expired,card,1,medium,14,1,CUSTOMER_MESSAGE,0,1
0.793,2,2,12,92,0,processor_timeout,card,1,low,11,6,RETRY_LATER,1,1
0.793,2,2,12,92,0,processor_timeout,card,1,low,11,6,RETRY_LATER,6,1
0.793,2,2,12,92,0,processor_timeout,card,1,low,11,6,RETRY_LATER,24,1
0.793,2,2,12,92,0,processor_timeout,card,1,low,11,6,ALTERNATIVE_PAYMENT,0,1
0.793,2,2,12,92,0,processor_timeout,card,1,low,11,6,CUSTOMER_MESSAGE,0,0
0.448,11,1,8,75,1,processor_timeout,netbanking,2,low,19,1,RETRY_LATER,1,1
0.448,11,1,8,75,1,processor_timeout,netbanking,2,low,19,1,RETRY_LATER,6,1
0.448,11,1,8,75,1,processor_timeout,netbanking,2,low,19,1,RETRY_LATER,24,0
0.448,11,1,8,75,1,processor_timeout,netbanking,2,low,19,1,ALTERNATIVE_PAYMENT,0,1
0.448,11,1,8,75,1,processor_timeout,netbanking,2,low,19,1,CUSTOMER_MESSAGE,0,0
0.448,11,2,8,75,1,repeated_failure,card,1,low,5,1,RETRY_LATER,1,0
0.448,11,2,8,75,1,repeated_failure,card,1,low,5,1,RETRY_LATER,6,1
0.448,11,2,8,75,1,repeated_failure,card,1,low,5,1,RETRY_LATER,24,0
0.448,11,2,8,75,1,repeated_failure,card,1,low,5,1,ALTERNATIVE_PAYMENT,0,0
0.448,11,2,8,75,1,repeated_failure,card,1,low,5,1,CUSTOMER_MESSAGE,0,0
0.448,11,2,8,75,1,temporary_failure,netbanking,2,high,9,0,RETRY_LATER,1,1
0.448,11,2,8,75,1,temporary_failure,netbanking,2,high,9,0,RETRY_LATER,6,0
0.448,11,2,8,75,1,temporary_failure,netbanking,2,high,9,0,RETRY_LATER,24,1
0.448,11,2,8,75,1,temporary_failure,netbanking,2,high,9,0,ALTERNATIVE_PAYMENT,0,0
0.448,11,2,8,75,1,temporary_failure,netbanking,2,high,9,0,CUSTOMER_MESSAGE,0,0
0.448,11,2,8,75,1,bank_unavailable,upi,1,medium,4,4,RETRY_LATER,1,0
0.448,11,2,8,75,1,bank_unavailable,upi,1,medium,4,4,RETRY_LATER,6,1
0.448,11,2,8,75,1,bank_unavailable,upi,1,medium,4,4,RETRY_LATER,24,1
0.448,11,2,8,75,1,bank_unavailable,upi,1,medium,4,4,ALTERNATIVE_PAYMENT,0,1
0.448,11,2,8,75,1,bank_unavailable,upi,1,medium,4,4,CUSTOMER_MESSAGE,0,0
0.448,11,2,8,75,1,processor_timeout,card,1,high,22,4,RETRY_LATER,1,1
0.448,11,2,8,75,1,processor_timeout,card,1,high,22,4,RETRY_LATER,6,0
0.448,11,2,8,75,1,processor_timeout,card,1,high,22,4,RETRY_LATER,24,0
0.448,11,2,8,75,1,processor_timeout,card,1,high,22,4,ALTERNATIVE_PAYMENT,0,1
0.448,11,2,8,75,1,processor_timeout,card,1,high,22,4,CUSTOMER_MESSAGE,0,0
0.966,5,2,25,638,0,bank_unavailable,netbanking,1,high,3,5,RETRY_LATER,1,1
0.966,5,2,25,638,0,bank_unavailable,netbanking,1,high,3,5,RETRY_LATER,6,0
0.966,5,2,25,638,0,bank_unavailable,netbanking,1,high,3,5,RETRY_LATER,24,1
0.966,5,2,25,638,0,bank_unavailable,netbanking,1,high,3,5,ALTERNATIVE_PAYMENT,0,0
0.966,5,2,25,638,0,bank_unavailable,netbanking,1,high,3,5,CUSTOMER_MESSAGE,0,0
0.966,5,3,25,638,0,bank_unavailable,upi,2,high,23,6,RETRY_LATER,1,1
0.966,5,3,25,638,0,bank_unavailable,upi,2,high,23,6,RETRY_LATER,6,1
0.966,5,3,25,638,0,bank_unavailable,upi,2,high,23,6,RETRY_LATER,24,0
0.966,5,3,25,638,0,bank_unavailable,upi,2,high,23,6,ALTERNATIVE_PAYMENT,0,1
0.966,5,3,25,638,0,bank_unavailable,upi,2,high,23,6,CUSTOMER_MESSAGE,0,0
0.966,5,2,25,638,0,temporary_failure,wallet,2,low,10,3,RETRY_LATER,1,1
0.966,5,2,25,638,0,temporary_failure,wallet,2,low,10,3,RETRY_LATER,6,1
0.966,5,2,25,638,0,temporary_failure,wallet,2,low,10,3,RETRY_LATER,24,1
0.966,5,2,25,638,0,temporary_failure,wallet,2,low,10,3,ALTERNATIVE_PAYMENT,0,1
0.966,5,2,25,638,0,temporary_failure,wallet,2,low,10,3,CUSTOMER_MESSAGE,0,1
0.966,5,1,25,638,0,bank_unavailable,netbanking,1,high,22,0,RETRY_LATER,1,1
0.966,5,1,25,638,0,bank_unavailable,netbanking,1,high,22,0,RETRY_LATER,6,1
0.966,5,1,25,638,0,bank_unavailable,netbanking,1,high,22,0,RETRY_LATER,24,1
0.966,5,1,25,638,0,bank_unavailable,netbanking,1,high,22,0,ALTERNATIVE_PAYMENT,0,1
0.966,5,1,25,638,0,bank_unavailable,netbanking,1,high,22,0,CUSTOMER_MESSAGE,0,1
0.966,5,1,25,638,0,repeated_failure,wallet,1,low,18,6,RETRY_LATER,1,1
0.966,5,1,25,638,0,repeated_failure,wallet,1,low,18,6,RETRY_LATER,6,1
0.966,5,1,25,638,0,repeated_failure,wallet,1,low,18,6,RETRY_LATER,24,0
0.966,5,1,25,638,0,repeated_failure,wallet,1,low,18,6,ALTERNATIVE_PAYMENT,0,1
0.966,5,1,25,638,0,repeated_failure,wallet,1,low,18,6,CUSTOMER_MESSAGE,0,0
0.518,3,1,3,36,0,repeated_failure,upi,2,high,9,6,RETRY_LATER,1,0
0.518,3,1,3,36,0,repeated_failure,upi,2,high,9,6,RETRY_LATER,6,0
0.518,3,1,3,36,0,repeated_failure,upi,2,high,9,6,RETRY_LATER,24,0
0.518,3,1,3,36,0,repeated_failure,upi,2,high,9,6,ALTERNATIVE_PAYMENT,0,1
0.518,3,1,3,36,0,repeated_failure,upi,2,high,9,6,CUSTOMER_MESSAGE,0,0
0.518,3,1,3,36,0,unknown,upi,2,high,7,4,RETRY_LATER,1,1
0.518,3,1,3,36,0,unknown,upi,2,high,7,4,RETRY_LATER,6,0
0.518,3,1,3,36,0,unknown,upi,2,high,7,4,RETRY_LATER,24,0
0.518,3,1,3,36,0,unknown,upi,2,high,7,4,ALTERNATIVE_PAYMENT,0,0
0.518,3,1,3,36,0,unknown,upi,2,high,7,4,CUSTOMER_MESSAGE,0,0
0.518,3,1,3,36,0,processor_timeout,netbanking,3,low,14,4,RETRY_LATER,1,0
0.518,3,1,3,36,0,processor_timeout,netbanking,3,low,14,4,RETRY_LATER,6,1
0.518,3,1,3,36,0,processor_timeout,netbanking,3,low,14,4,RETRY_LATER,24,1
0.518,3,1,3,36,0,processor_timeout,netbanking,3,low,14,4,ALTERNATIVE_PAYMENT,0,1
0.518,3,1,3,36,0,processor_timeout,netbanking,3,low,14,4,CUSTOMER_MESSAGE,0,0
0.518,3,3,3,36,0,repeated_failure,wallet,1,medium,10,4,RETRY_LATER,1,0
0.518,3,3,3,36,0,repeated_failure,wallet,1,medium,10,4,RETRY_LATER,6,0
0.518,3,3,3,36,0,repeated_failure,wallet,1,medium,10,4,RETRY_LATER,24,0
0.518,3,3,3,36,0,repeated_failure,wallet,1,medium,10,4,ALTERNATIVE_PAYMENT,0,0
0.518,3,3,3,36,0,repeated_failure,wallet,1,medium,10,4,CUSTOMER_MESSAGE,0,0
0.518,3,4,3,36,0,invalid_payment_method,upi,1,low,6,4,RETRY_LATER,1,0
0.518,3,4,3,36,0,invalid_payment_method,upi,1,low,6,4,RETRY_LATER,6,0
0.518,3,4,3,36,0,invalid_payment_method,upi,1,low,6,4,RETRY_LATER,24,0
0.518,3,4,3,36,0,invalid_payment_method,upi,1,low,6,4,ALTERNATIVE_PAYMENT,0,0
0.518,3,4,3,36,0,invalid_payment_method,upi,1,low,6,4,CUSTOMER_MESSAGE,0,0
0.608,2,2,14,206,1,invalid_payment_method,card,1,low,4,5,RETRY_LATER,1,1
0.608,2,2,14,206,1,invalid_payment_method,card,1,low,4,5,RETRY_LATER,6,0
0.608,2,2,14,206,1,invalid_payment_method,card,1,low,4,5,RETRY_LATER,24,0
0.608,2,2,14,206,1,invalid_payment_method,card,1,low,4,5,ALTERNATIVE_PAYMENT,0,1
0.608,2,2,14,206,1,invalid_payment_method,card,1,low,4,5,CUSTOMER_MESSAGE,0,1
0.608,2,1,14,206,1,bank_unavailable,upi,1,high,14,2,RETRY_LATER,1,0
0.608,2,1,14,206,1,bank_unavailable,upi,1,high,14,2,RETRY_LATER,6,1
0.608,2,1,14,206,1,bank_unavailable,upi,1,high,14,2,RETRY_LATER,24,1
0.608,2,1,14,206,1,bank_unavailable,upi,1,high,14,2,ALTERNATIVE_PAYMENT,0,1
0.608,2,1,14,206,1,bank_unavailable,upi,1,high,14,2,CUSTOMER_MESSAGE,0,1
0.608,2,4,14,206,1,temporary_failure,card,2,low,12,6,RETRY_LATER,1,1
0.608,2,4,14,206,1,temporary_failure,card,2,low,12,6,RETRY_LATER,6,1
0.608,2,4,14,206,1,temporary_failure,card,2,low,12,6,RETRY_LATER,24,1
0.608,2,4,14,206,1,temporary_failure,card,2,low,12,6,ALTERNATIVE_PAYMENT,0,1
0.608,2,4,14,206,1,temporary_failure,card,2,low,12,6,CUSTOMER_MESSAGE,0,0
0.608,2,1,14,206,1,temporary_failure,upi,2,low,19,0,RETRY_LATER,1,1
0.608,2,1,14,206,1,temporary_failure,upi,2,low,19,0,RETRY_LATER,6,1
0.608,2,1,14,206,1,temporary_failure,upi,2,low,19,0,RETRY_LATER,24,1
0.608,2,1,14,206,1,temporary_failure,upi,2,low,19,0,ALTERNATIVE_PAYMENT,0,1
0.608,2,1,14,206,1,temporary_failure,upi,2,low,19,0,CUSTOMER_MESSAGE,0,0
0.608,2,1,14,206,1,processor_timeout,wallet,2,high,6,6,RETRY_LATER,1,1
